rUURuuLDlluRRRdrrrRdrruLLLLLLrrdRulllulldDuurrddRulullddRluurrdrrrdRullldRullullddrddlUUrRuulDDurrruLdllulldRdrruruLLrddllddrUluuRRurrddLruulldllddrUluRurrrddlLLulluRRdddlUruuRlddrrrurrdLLLLLuurDRRuLdllulldRRRlddlUrurRdLLuulldRRddlUrrrrrrurrdLLLLLLruurDldlLuRluRllldRurrddldlUrruulDrdrRuRldllulDrrrurRlldlluullldRdrrrruuLrdrrdLLuulLdRulLrddlluRurrdRulllddlddrUluurRllddrUluRurrrddLLLulluRRdddlUrrrruulDrdLLLuuRldRullldRurrddldlUrruulDDrrruLruLrddrruLLdllluulldRdrrrrrrrruLdllululLLLrrrrdrdrruLL
Moves: 494
Pushes: 118
States created total: 2,483,065
Unique visited total: 468,898
Reached duplicates total: 2,010,596
Created but not reached total: 3,571

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             2              2              0              0
2:             9              9              0              0
3:             43             41             2              0
4:             206            123            83             0
5:             576            285            291            0
6:             1,265          542            723            0
7:             2,381          959            1,422          0
8:             4,306          1,653          2,653          0
9:             7,889          2,785          5,104          0
10:            13,621         4,335          9,286          0
11:            21,267         6,073          15,194         0
12:            29,450         7,844          21,606         0
13:            37,566         9,654          27,912         0
14:            46,844         11,909         34,935         0
15:            58,462         14,372         44,090         0
16:            73,057         16,909         56,148         0
17:            86,632         18,354         68,278         0
18:            94,696         18,431         76,265         0
19:            93,537         17,186         76,351         0
20:            86,687         15,761         70,926         0
21:            78,671         14,541         64,130         0
22:            73,476         14,070         59,406         0
23:            71,941         13,777         58,164         0
24:            72,613         13,635         58,978         0
25:            72,022         12,930         59,092         0
26:            68,365         11,942         56,423         0
27:            62,307         10,800         51,507         0
28:            57,380         9,863          47,517         0
29:            53,893         8,700          45,193         0
30:            48,698         7,090          41,608         0
31:            39,311         5,273          34,038         0
32:            28,311         3,808          24,503         0
33:            19,054         2,918          16,136         0
34:            14,165         2,505          11,660         0
35:            12,396         2,445          9,951          0
36:            12,161         2,480          9,681          0
37:            12,186         2,424          9,762          0
38:            11,773         2,398          9,375          0
39:            11,644         2,432          9,212          0
40:            12,085         2,553          9,532          0
41:            12,800         2,690          10,110         0
42:            13,917         2,949          10,968         0
43:            15,311         3,162          12,149         0
44:            16,814         3,443          13,371         0
45:            18,253         3,766          14,487         0
46:            20,439         4,267          16,172         0
47:            23,583         4,696          18,887         0
48:            26,237         4,766          21,471         0
49:            25,686         4,338          21,348         0
50:            22,483         3,841          18,642         0
51:            19,333         3,581          15,752         0
52:            18,406         3,604          14,802         0
53:            19,121         3,687          15,434         0
54:            20,343         3,799          16,544         0
55:            21,267         3,968          17,299         0
56:            22,705         4,228          18,477         0
57:            24,068         4,473          19,595         0
58:            25,395         4,748          20,647         0
59:            26,642         5,132          21,510         0
60:            28,612         5,483          23,129         0
61:            30,133         5,696          24,437         0
62:            31,108         5,870          25,238         0
63:            32,116         5,892          26,224         0
64:            32,861         5,743          27,118         0
65:            32,340         5,340          27,000         0
66:            30,418         5,113          25,305         0
