LLuLulDuruulDurrrrdLulldddrdrrULUUrDulLulldRddRdrUlllUrdrrUdllllddrUluRuruulDDDlddrURUrruruuLDLLDlDuruuRdldldlddrUrUrrUruLdddrUllldlluRdrRuruuLullDDDRluuurrdrddrdLLruuululldddrRdrUllllddrUluRRRdLrrruLdlluluuurrdLrrruLdllDurrDulldldlddrUrrrruUlulldlDldRRluuruulDDDlddrUrUUluurDldDuurrrdrddlULLUddRululuurDDurrDuuL
Moves: 312
Pushes: 80
States created total: 1,473,392
Unique visited total: 336,839
Reached duplicates total: 1,135,128
Created but not reached total: 1,425

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             2              2              0              0
2:             5              5              0              0
3:             13             10             3              0
4:             29             19             10             0
5:             77             51             26             0
6:             228            120            108            0
7:             514            240            274            0
8:             1,038          473            565            0
9:             1,955          843            1,112          0
10:            3,467          1,421          2,046          0
11:            5,850          2,266          3,584          0
12:            9,258          3,545          5,713          0
13:            14,338         5,417          8,921          0
14:            22,131         7,941          14,190         0
15:            32,416         10,872         21,544         0
16:            44,649         13,695         30,954         0
17:            56,389         15,841         40,548         0
18:            66,194         17,507         48,687         0
19:            72,479         18,042         54,437         0
20:            75,299         17,820         57,479         0
21:            74,420         16,783         57,637         0
22:            71,342         15,720         55,622         0
23:            67,241         14,640         52,601         0
24:            64,383         13,895         50,488         0
25:            61,102         12,887         48,215         0
26:            56,848         11,736         45,112         0
27:            51,315         10,544         40,771         0
28:            46,329         9,843          36,486         0
29:            43,433         9,216          34,217         0
30:            40,996         8,425          32,571         0
31:            37,403         7,363          30,040         0
32:            32,454         6,243          26,211         0
33:            27,464         5,163          22,301         0
34:            22,683         4,357          18,326         0
35:            19,563         3,923          15,640         0
36:            17,776         3,639          14,137         0
37:            16,711         3,274          13,437         0
38:            14,958         2,848          12,110         0
39:            13,152         2,514          10,638         0
40:            11,539         2,150          9,389          0
41:            9,731          1,862          7,869          0
42:            8,275          1,771          6,504          0
43:            8,018          1,677          6,341          0
44:            7,595          1,499          6,096          0
45:            6,883          1,356          5,527          0
46:            6,345          1,310          5,035          0
47:            6,274          1,277          4,997          0
48:            6,226          1,299          4,927          0
49:            6,486          1,390          5,096          0
50:            7,065          1,633          5,432          0
51:            8,330          1,887          6,443          0
52:            9,545          2,185          7,360          0
53:            10,861         2,465          8,396          0
54:            12,210         2,745          9,465          0
55:            13,346         2,837          10,509         0
56:            13,754         2,842          10,912         0
57:            13,804         2,891          10,913         0
58:            14,092         2,929          11,163         0
59:            14,220         2,810          11,410         0
60:            13,311         2,531          10,780         0
61:            11,784         2,313          9,471          0
62:            10,675         2,099          8,576          0
63:            9,865          1,833          8,032          0
64:            8,665          1,558          7,107          0
65:            7,394          1,324          6,070          0
66:            6,276          1,082          5,194          0
67:            5,055          871            4,184          0
68:            4,041          744            3,297          0
69:            3,398          661            2,737          0
70:            3,142          580            2,562          0
71:            2,828          452            2,363          13
72:            2,240          298            1,846          96
73:            1,502          224            1,092          186
74:            1,169          172            685            312
75:            891            91             406            394
76:            451            28             152            271
