ddRRdrrULLLuurrDuluurDDllluRdrruulDldddrdrruLUUrDulLullddrdRdrUUruLddlluluurrurDDDuulllddrUluRdddrdrrULuurDulLLddRdrUUruLddllulldRRuuulDrddRdrrULuuuLLdddRdrUUULrddlluUruurDDDullddrdrruLLruurD
Moves: 191
Pushes: 54
States created total: 43,458
Unique visited total: 12,049
Reached duplicates total: 31,172
Created but not reached total: 237

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             0              0              0              0
2:             1              1              0              0
3:             1              1              0              0
4:             3              3              0              0
5:             0              0              0              0
6:             2              2              0              0
7:             1              1              0              0
8:             9              9              0              0
9:             2              2              0              0
10:            8              8              0              0
11:            3              3              0              0
12:            15             12             3              0
13:            9              9              0              0
14:            14             12             2              0
15:            8              3              5              0
16:            18             13             5              0
17:            13             13             0              0
18:            24             16             8              0
19:            15             10             5              0
20:            26             21             5              0
21:            14             11             3              0
22:            34             18             16             0
23:            26             17             9              0
24:            35             26             9              0
25:            22             15             7              0
26:            55             28             27             0
27:            37             21             16             0
28:            42             20             22             0
29:            40             23             17             0
30:            70             31             39             0
31:            57             28             29             0
32:            63             26             37             0
33:            63             28             35             0
34:            74             42             32             0
35:            60             26             34             0
36:            94             43             51             0
37:            68             25             43             0
38:            116            60             56             0
39:            87             42             45             0
40:            135            77             58             0
41:            98             43             55             0
42:            162            83             79             0
43:            107            47             60             0
44:            191            92             99             0
45:            140            73             67             0
46:            267            141            126            0
47:            194            108            86             0
48:            290            146            144            0
49:            227            113            114            0
50:            361            150            211            0
51:            285            117            168            0
52:            412            178            234            0
53:            337            137            200            0
54:            463            181            282            0
55:            395            147            248            0
56:            556            193            363            0
57:            427            154            273            0
58:            537            161            376            0
59:            451            129            322            0
60:            537            143            394            0
61:            434            105            329            0
62:            494            120            374            0
63:            430            111            319            0
64:            476            125            351            0
65:            383            107            276            0
66:            414            91             323            0
67:            325            86             239            0
68:            374            99             275            0
69:            306            78             228            0
70:            336            88             248            0
71:            269            66             203            0
72:            308            80             228            0
73:            266            69             197            0
74:            301            85             216            0
75:            244            72             172            0
76:            283            72             211            0
77:            246            69             177            0
78:            270            74             196            0
79:            234            52             182            0
80:            248            66             182            0
81:            215            49             166            0
82:            226            71             155            0
83:            199            52             147            0
84:            231            79             152            0
85:            194            54             140            0
86:            257            90             167            0
87:            198            69             129            0
88:            265            96             169            0
89:            226            84             142            0
90:            334            107            227            0
91:            276            99             177            0
92:            348            120            228            0
93:            323            107            216            0
94:            412            114            298            0
95:            371            116            255            0
96:            421            115            306            0
97:            395            106            289            0
98:            428            99             329            0
99:            375            70             305            0
100:           373            83             290            0
101:           349            61             288            0
102:           351            76             275            0
103:           310            53             257            0
104:           299            82             217            0
105:           265            46             219            0
106:           272            60             212            0
107:           239            45             194            0
108:           234            58             176            0
109:           214            45             169            0
110:           225            55             170            0
111:           203            63             140            0
112:           214            64             150            0
113:           189            51             138            0
114:           213            69             144            0
115:           189            54             135            0
116:           212            66             146            0
