ddrDuluurDrrrddLUdLddrUUruuLLLulldRddRRdrruuullLulDrrrrdddllulUdrdrruLruulDDuulLddRluuulldRurDrrrdddLUlllUdrrrruulllDldRuuulDrrrrdddldllUUUdRDrruLruulDDuulLddRluuulldRurDrrrdddLUlllUdrrrruulllDldRRRdrUllluuulldRurDDldRRldRuR
Moves: 224
Pushes: 56
States created total: 53,387
Unique visited total: 15,490
Reached duplicates total: 37,265
Created but not reached total: 632

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             0              0              0              0
2:             2              2              0              0
3:             1              1              0              0
4:             3              3              0              0
5:             0              0              0              0
6:             5              5              0              0
7:             4              4              0              0
8:             5              5              0              0
9:             7              5              2              0
10:            7              6              1              0
11:            11             10             1              0
12:            17             14             3              0
13:            21             19             2              0
14:            19             17             2              0
15:            31             20             11             0
16:            22             17             5              0
17:            56             40             16             0
18:            42             28             14             0
19:            63             41             22             0
20:            55             38             17             0
21:            87             60             27             0
22:            68             41             27             0
23:            110            71             39             0
24:            96             50             46             0
25:            117            61             56             0
26:            109            53             56             0
27:            146            74             72             0
28:            112            53             59             0
29:            143            71             72             0
30:            129            53             76             0
31:            169            71             98             0
32:            117            49             68             0
33:            166            72             94             0
34:            130            51             79             0
35:            176            84             92             0
36:            133            65             68             0
37:            209            104            105            0
38:            137            72             65             0
39:            217            113            104            0
40:            171            86             85             0
41:            281            122            159            0
42:            201            111            90             0
43:            312            153            159            0
44:            239            126            113            0
45:            358            163            195            0
46:            317            154            163            0
47:            379            162            217            0
48:            377            168            209            0
49:            448            186            262            0
50:            420            164            256            0
51:            434            161            273            0
52:            443            165            278            0
53:            464            165            299            0
54:            469            167            302            0
55:            505            183            322            0
56:            487            161            326            0
57:            529            170            359            0
58:            491            164            327            0
59:            555            176            379            0
60:            521            174            347            0
61:            503            163            340            0
62:            526            177            349            0
63:            527            169            358            0
64:            516            185            331            0
65:            553            193            360            0
66:            573            190            383            0
67:            612            178            434            0
68:            621            172            449            0
69:            577            139            438            0
70:            617            147            470            0
71:            556            97             459            0
72:            560            118            442            0
73:            495            108            387            0
74:            542            113            429            0
75:            423            87             336            0
76:            418            77             341            0
77:            371            83             288            0
78:            424            81             343            0
79:            335            78             257            0
80:            381            88             293            0
81:            286            84             202            0
82:            347            83             264            0
83:            288            84             204            0
84:            344            92             252            0
85:            298            103            195            0
86:            324            101            223            0
87:            315            115            200            0
88:            365            106            259            0
89:            338            119            219            0
90:            398            114            284            0
91:            368            121            247            0
92:            391            123            268            0
93:            394            100            294            0
94:            403            109            294            0
95:            382            113            269            0
96:            419            106            313            0
97:            408            113            295            0
98:            385            91             294            0
99:            416            131            285            0
100:           396            96             300            0
101:           391            125            266            0
102:           418            94             324            0
103:           411            118            293            0
104:           401            96             305            0
105:           384            105            279            0
106:           416            107            309            0
107:           382            100            282            0
108:           388            105            283            0
109:           356            92             264            0
110:           376            100            276            0
111:           327            100            227            0
112:           390            93             297            0
113:           308            80             228            0
114:           399            105            294            0
