rrrDDDLUlUdrddlUlluuRDRdrruLruulDLDlluRuRDrrddlULrddlUruruuLDlllddRRUdlluurDrddrdrUUULuurDlLDlluRuRDrruLddLrDrddlUlUdrruUlDuuurDllluRdllddRRlURuulDrrruL
Moves: 152
Pushes: 51
States created total: 88,196
Unique visited total: 20,018
Reached duplicates total: 67,754
Created but not reached total: 424

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             0              0              0              0
2:             1              1              0              0
3:             1              1              0              0
4:             2              2              0              0
5:             2              2              0              0
6:             4              4              0              0
7:             3              3              0              0
8:             8              8              0              0
9:             7              6              1              0
10:            16             16             0              0
11:            13             9              4              0
12:            27             23             4              0
13:            27             24             3              0
14:            44             36             8              0
15:            47             38             9              0
16:            76             56             20             0
17:            82             56             26             0
18:            121            69             52             0
19:            130            71             59             0
20:            186            87             99             0
21:            168            84             84             0
22:            207            82             125            0
23:            222            97             125            0
24:            264            113            151            0
25:            286            133            153            0
26:            319            145            174            0
27:            377            205            172            0
28:            406            218            188            0
29:            541            290            251            0
30:            601            321            280            0
31:            799            428            371            0
32:            920            454            466            0
33:            1,220          590            630            0
34:            1,261          552            709            0
35:            1,721          718            1,003          0
36:            1,777          630            1,147          0
37:            2,241          811            1,430          0
38:            2,219          670            1,549          0
39:            2,740          817            1,923          0
40:            2,562          682            1,880          0
41:            3,077          792            2,285          0
42:            2,676          714            1,962          0
43:            3,200          662            2,538          0
44:            2,857          693            2,164          0
45:            3,273          606            2,667          0
46:            2,919          645            2,274          0
47:            3,019          496            2,523          0
48:            2,858          539            2,319          0
49:            2,842          408            2,434          0
50:            2,674          448            2,226          0
51:            2,389          311            2,078          0
52:            2,323          328            1,995          0
53:            1,958          255            1,703          0
54:            2,178          287            1,891          0
55:            1,629          221            1,408          0
56:            1,724          208            1,516          0
57:            1,377          161            1,216          0
58:            1,437          205            1,232          0
59:            1,088          135            953            0
60:            1,222          171            1,051          0
61:            941            115            826            0
62:            998            119            879            0
63:            788            102            686            0
64:            837            104            733            0
65:            652            69             583            0
66:            690            76             614            0
67:            480            47             433            0
68:            507            44             463            0
69:            441            45             396            0
70:            373            43             330            0
71:            323            40             283            0
72:            253            34             219            0
73:            248            31             217            0
74:            194            40             154            0
75:            204            37             167            0
76:            188            34             154            0
77:            168            41             127            0
78:            192            42             150            0
79:            171            51             120            0
80:            187            54             133            0
81:            166            41             125            0
82:            245            54             191            0
83:            188            44             144            0
84:            245            55             190            0
85:            189            41             148            0
86:            273            53             220            0
87:            203            44             159            0
88:            266            34             232            0
89:            206            40             166            0
90:            247            40             207            0
91:            193            35             158            0
92:            230            41             189            0
93:            209            46             163            0
94:            220            37             183            0
95:            194            44             150            0
96:            186            33             153            0
97:            213            45             168            0
98:            174            33             141            0
99:            206            48             158            0
100:           167            40             127            0
101:           203            58             145            0
102:           177            51             126            0
103:           247            70             177            0
104:           177            48             129            0
105:           289            70             219            0
106:           197            51             146            0
107:           330            72             258            0
108:           228            36             192            0
