lDLLDlluRRRurrdLDDldllURuulldRurRurrdLLLDlddrrdrUUUddllluurDldRuuururrdLddLLuuRurDlldlluRRdddlUruulldRurRurrdLLLDDrrUdlluururrdLddllulluRdrdrrddlUruL
Moves: 149
Pushes: 43
States created total: 6,914
Unique visited total: 2,466
Reached duplicates total: 4,448
Created but not reached total: 0

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             0              0              0              0
2:             1              1              0              0
3:             2              2              0              0
4:             2              2              0              0
5:             3              3              0              0
6:             3              3              0              0
7:             4              4              0              0
8:             5              3              2              0
9:             6              6              0              0
10:            7              5              2              0
11:            11             10             1              0
12:            10             9              1              0
13:            15             13             2              0
14:            12             9              3              0
15:            23             18             5              0
16:            15             12             3              0
17:            34             23             11             0
18:            28             22             6              0
19:            41             21             20             0
20:            30             18             12             0
21:            41             23             18             0
22:            38             14             24             0
23:            39             14             25             0
24:            33             10             23             0
25:            31             9              22             0
26:            26             12             14             0
27:            36             11             25             0
28:            27             13             14             0
29:            29             14             15             0
30:            40             28             12             0
31:            44             29             15             0
32:            50             40             10             0
33:            66             46             20             0
34:            82             52             30             0
35:            92             57             35             0
36:            116            67             49             0
37:            116            66             50             0
38:            134            68             66             0
39:            179            83             96             0
40:            155            76             79             0
41:            216            97             119            0
42:            175            72             103            0
43:            216            86             130            0
44:            191            70             121            0
45:            195            63             132            0
46:            188            58             130            0
47:            200            62             138            0
48:            166            37             129            0
49:            175            39             136            0
50:            130            27             103            0
51:            123            31             92             0
52:            115            27             88             0
53:            103            37             66             0
54:            83             17             66             0
55:            90             22             68             0
56:            77             21             56             0
57:            73             17             56             0
58:            60             15             45             0
59:            63             13             50             0
60:            58             13             45             0
61:            58             13             45             0
62:            52             13             39             0
63:            47             16             31             0
64:            47             11             36             0
65:            44             12             32             0
66:            45             15             30             0
67:            48             19             29             0
68:            40             11             29             0
69:            49             14             35             0
70:            30             6              24             0
71:            42             11             31             0
72:            34             4              30             0
73:            26             4              22             0
74:            24             2              22             0
75:            26             5              21             0
76:            12             3              9              0
77:            14             7              7              0
78:            12             6              6              0
79:            16             11             5              0
80:            14             7              7              0
81:            16             9              7              0
82:            19             8              11             0
83:            21             6              15             0
84:            21             9              12             0
85:            28             7              21             0
86:            19             6              13             0
87:            18             1              17             0
88:            19             4              15             0
89:            13             4              9              0
90:            15             8              7              0
91:            15             5              10             0
92:            14             7              7              0
93:            15             1              14             0
94:            17             8              9              0
95:            14             4              10             0
96:            21             14             7              0
97:            26             6              20             0
98:            27             15             12             0
99:            22             6              16             0
100:           27             12             15             0
101:           34             5              29             0
102:           34             11             23             0
103:           19             3              16             0
104:           42             12             30             0
105:           25             8              17             0
106:           43             12             31             0
107:           27             13             14             0
108:           44             12             32             0
109:           31             5              26             0
110:           47             13             34             0
111:           28             12             16             0
112:           55             14             41             0
113:           37             13             24             0
114:           46             15             31             0
115:           33             10             23             0
116:           45             12             33             0
117:           36             12             24             0
118:           45             15             30             0
119:           31             11             20             0
