rrrddLLdlUUddlluuRlddrrurrruullullDRRlDDrddlUUUddlluuRuurrdLDDrrruuLLulDDllddrRdrUllluurrDullddrRuuuulDrdddlluuRlddrruUluurrdrrddlLrruullullddlddrrdrUllluurrDuluurrdrrddlLdLrurruullulldRRRlldDrddlUUUllddRluurrdrddlU
Moves: 215
Pushes: 42
States created total: 1,855
Unique visited total: 700
Reached duplicates total: 1,105
Created but not reached total: 50

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             0              0              0              0
2:             0              0              0              0
3:             0              0              0              0
4:             0              0              0              0
5:             0              0              0              0
6:             1              1              0              0
7:             1              1              0              0
8:             1              1              0              0
9:             0              0              0              0
10:            1              1              0              0
11:            1              1              0              0
12:            0              0              0              0
13:            0              0              0              0
14:            1              1              0              0
15:            2              2              0              0
16:            1              1              0              0
17:            0              0              0              0
18:            1              1              0              0
19:            2              2              0              0
20:            2              1              1              0
21:            1              1              0              0
22:            3              1              2              0
23:            1              0              1              0
24:            1              0              1              0
25:            0              0              0              0
26:            1              0              1              0
27:            2              2              0              0
28:            0              0              0              0
29:            2              1              1              0
30:            1              0              1              0
31:            2              1              1              0
32:            1              0              1              0
33:            0              0              0              0
34:            1              0              1              0
35:            1              1              0              0
36:            1              1              0              0
37:            2              2              0              0
38:            2              2              0              0
39:            2              2              0              0
40:            3              2              1              0
41:            3              3              0              0
42:            4              2              2              0
43:            2              2              0              0
44:            3              1              2              0
45:            5              5              0              0
46:            4              4              0              0
47:            4              2              2              0
48:            4              3              1              0
49:            5              3              2              0
50:            5              4              1              0
51:            7              3              4              0
52:            8              7              1              0
53:            6              2              4              0
54:            8              5              3              0
55:            5              1              4              0
56:            5              4              1              0
57:            5              3              2              0
58:            3              2              1              0
59:            9              5              4              0
60:            7              5              2              0
61:            8              5              3              0
62:            10             7              3              0
63:            9              5              4              0
64:            11             3              8              0
65:            11             7              4              0
66:            14             3              11             0
67:            12             8              4              0
68:            14             5              9              0
69:            12             7              5              0
70:            13             4              9              0
71:            9              5              4              0
72:            10             7              3              0
73:            11             5              6              0
74:            13             6              7              0
75:            17             8              9              0
76:            8              4              4              0
77:            18             10             8              0
78:            10             4              6              0
79:            15             9              6              0
80:            9              4              5              0
81:            19             10             9              0
82:            11             7              4              0
83:            24             9              15             0
84:            17             11             6              0
85:            25             6              19             0
86:            15             5              10             0
87:            18             5              13             0
88:            19             5              14             0
89:            19             2              17             0
90:            15             6              9              0
91:            22             6              16             0
92:            17             6              11             0
93:            23             11             12             0
94:            22             11             11             0
95:            27             10             17             0
96:            22             14             8              0
97:            27             14             13             0
98:            28             15             13             0
99:            27             15             12             0
100:           27             12             15             0
101:           36             11             25             0
102:           31             14             17             0
103:           29             10             19             0
104:           34             11             23             0
105:           30             4              26             0
106:           37             7              30             0
107:           23             6              17             0
108:           24             6              18             0
109:           29             4              25             0
110:           17             2              15             0
111:           23             5              18             0
112:           13             5              8              0
113:           20             3              17             0
114:           9              3              6              0
115:           10             5              5              0
