LUUdlUrrrdLdldllluuuRRRDullldddrrUUruLdddrUruruLuullDRlDDRUrrdLdldllluuuRRRDullldddrrUUruLrdrruLdlluuurrDDLUddlddrUrUruLullDDRUrrdLdldllluuuRRRDullldddrrUUruLLrrdrruLdllddrUluRR
Moves: 177
Pushes: 53
States created total: 41,412
Unique visited total: 10,553
Reached duplicates total: 30,723
Created but not reached total: 136

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             2              2              0              0
2:             3              3              0              0
3:             4              4              0              0
4:             9              9              0              0
5:             8              8              0              0
6:             24             20             4              0
7:             26             24             2              0
8:             43             32             11             0
9:             54             44             10             0
10:            74             48             26             0
11:            93             65             28             0
12:            115            71             44             0
13:            128            86             42             0
14:            189            100            89             0
15:            194            117            77             0
16:            240            115            125            0
17:            280            124            156            0
18:            305            126            179            0
19:            365            140            225            0
20:            368            131            237            0
21:            393            134            259            0
22:            405            135            270            0
23:            437            145            292            0
24:            464            151            313            0
25:            457            152            305            0
26:            429            147            282            0
27:            470            159            311            0
28:            480            165            315            0
29:            491            161            330            0
30:            590            196            394            0
31:            504            149            355            0
32:            612            172            440            0
33:            499            153            346            0
34:            626            144            482            0
35:            498            145            353            0
36:            616            149            467            0
37:            450            117            333            0
38:            597            125            472            0
39:            492            130            362            0
40:            543            116            427            0
41:            472            137            335            0
42:            539            106            433            0
43:            436            117            319            0
44:            452            93             359            0
45:            414            101            313            0
46:            424            95             329            0
47:            436            109            327            0
48:            417            106            311            0
49:            412            115            297            0
50:            425            93             332            0
51:            424            127            297            0
52:            427            89             338            0
53:            423            112            311            0
54:            450            96             354            0
55:            432            87             345            0
56:            436            90             346            0
57:            392            100            292            0
58:            385            81             304            0
59:            384            93             291            0
60:            377            81             296            0
61:            359            109            250            0
62:            361            84             277            0
63:            378            112            266            0
64:            343            86             257            0
65:            390            109            281            0
66:            355            76             279            0
67:            377            95             282            0
68:            333            83             250            0
69:            344            88             256            0
70:            348            73             275            0
71:            340            74             266            0
72:            326            67             259            0
73:            337            71             266            0
74:            303            74             229            0
75:            304            68             236            0
76:            313            72             241            0
77:            273            65             208            0
78:            311            69             242            0
79:            272            69             203            0
80:            301            66             235            0
81:            253            68             185            0
82:            356            78             278            0
83:            265            65             200            0
84:            384            79             305            0
85:            261            59             202            0
86:            367            63             304            0
87:            231            49             182            0
88:            349            47             302            0
89:            217            47             170            0
90:            325            57             268            0
91:            207            37             170            0
92:            259            48             211            0
93:            186            50             136            0
94:            235            40             195            0
95:            209            57             152            0
96:            218            37             181            0
97:            188            57             131            0
98:            200            34             166            0
99:            198            55             143            0
100:           207            33             174            0
101:           186            52             134            0
102:           166            37             129            0
103:           192            56             136            0
104:           183            36             147            0
105:           182            52             130            0
106:           207            39             168            0
107:           200            52             148            0
108:           210            44             166            0
109:           213            60             153            0
110:           226            41             185            0
111:           203            71             132            0
112:           232            52             180            0
113:           245            67             178            0
114:           283            63             220            0
115:           272            59             213            0
116:           289            56             233            0
117:           263            62             201            0
118:           311            52             259            0
119:           240            47             193            0
120:           338            51             287            0
