Pushes: 75
States created total: 64,069,183
Unique visited total: 11,711,081
Reached duplicates total: 45,823,983
Created but not reached total: 6,534,119

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             5              5              0              0
2:             25             25             0              0
3:             130            101            29             0
4:             528            339            189            0
5:             1,789          979            810            0
6:             5,154          2,483          2,671          0
7:             13,054         5,643          7,411          0
8:             29,409         11,489         17,920         0
9:             58,856         21,014         37,842         0
10:            105,295        34,856         70,439         0
11:            170,654        53,323         117,331        0
12:            255,978        76,308         179,670        0
13:            362,107        103,131        258,976        0
14:            487,229        132,546        354,683        0
15:            629,097        163,086        465,831        180
16:            780,921        193,047        586,499        1,375
17:            937,529        221,812        711,418        4,299
18:            1,088,625      247,671        830,915        10,039
19:            1,226,316      268,890        937,730        19,696
20:            1,337,974      284,121        1,020,988      32,865
21:            1,422,086      294,760        1,079,504      47,822
22:            1,483,569      303,742        1,118,281      61,546
23:            1,543,872      316,322        1,156,548      71,002
24:            1,626,222      335,278        1,210,022      80,922
25:            1,751,754      361,932        1,291,599      98,223
26:            1,918,698      393,825        1,401,511      123,362
27:            2,119,676      427,320        1,533,110      159,246
28:            2,329,258      458,631        1,669,698      200,929
29:            2,531,669      485,308        1,800,090      246,271
30:            2,702,559      504,736        1,912,337      285,486
31:            2,835,053      516,814        2,001,130      317,109
32:            2,920,718      519,912        2,059,140      341,666
33:            2,955,588      513,722        2,082,043      359,823
34:            2,933,976      498,090        2,066,374      369,512
35:            2,862,312      475,357        2,018,250      368,705
36:            2,747,275      446,703        1,939,832      360,740
37:            2,596,962      413,968        1,834,595      348,399
38:            2,415,109      378,537        1,705,385      331,187
39:            2,213,338      342,001        1,561,730      309,607
40:            1,999,071      305,426        1,409,265      284,380
41:            1,783,913      269,748        1,255,063      259,102
42:            1,569,368      235,440        1,101,835      232,093
43:            1,362,724      202,871        953,287        206,566
44:            1,163,322      172,482        811,544        179,296
45:            979,730        144,706        680,515        154,509
46:            812,172        119,672        561,276        131,224
47:            664,312        97,840         456,170        110,302
48:            535,035        79,097         364,999        90,939
49:            426,546        63,579         288,897        74,070
50:            336,281        50,669         226,088        59,524
51:            263,390        40,095         175,672        47,623
52:            204,107        31,327         135,199        37,581
53:            156,908        24,250         102,769        29,889
54:            118,388        18,384         76,773         23,231
55:            87,692         13,830         56,478         17,384
56:            63,990         10,178         40,753         13,059
57:            45,920         7,374          28,772         9,774
58:            32,077         5,200          19,623         7,254
59:            21,977         3,665          13,104         5,208
60:            14,816         2,527          8,653          3,636
61:            9,940          1,745          5,682          2,513
62:            6,568          1,150          3,672          1,746
63:            4,227          768            2,307          1,152
64:            2,676          490            1,382          804
65:            1,650          317            815            518
66:            947            188            440            319
67:            532            111            230            191
68:            274            58             99             117
69:            141            34             51             56
70:            63             17             23             23
71:            32             8              11             13
72:            15             3              4              8
73:            6              2              1              3
74:            2              1              0              1
75:            1              1              0              0
