Moves: 44
States created total: 68,797
Unique visited total: 27,572
Reached duplicates total: 33,686
Created but not reached total: 7,539

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             1              1              0              0
2:             4              3              1              0
3:             7              4              3              0
4:             9              7              2              0
5:             19             10             9              0
6:             23             14             9              0
7:             34             17             17             0
8:             42             27             15             0
9:             70             41             29             0
10:            96             58             38             0
11:            151            86             65             0
12:            213            118            95             0
13:            301            156            145            0
14:            380            194            186            0
15:            495            242            253            0
16:            598            292            306            0
17:            735            335            400            0
18:            830            375            455            0
19:            944            417            527            0
20:            1,043          478            565            0
21:            1,208          563            645            0
22:            1,415          677            738            0
23:            1,678          805            873            0
24:            2,034          959            1,075          0
25:            2,372          1,101          1,271          0
26:            2,766          1,261          1,499          6
27:            3,073          1,424          1,640          9
28:            3,568          1,638          1,909          21
29:            3,944          1,725          2,156          63
30:            4,292          1,904          2,302          86
31:            4,526          1,903          2,418          205
32:            4,774          2,013          2,460          301
33:            4,781          1,814          2,388          579
34:            4,654          1,830          2,256          568
35:            4,461          1,537          2,014          910
36:            4,034          1,337          1,803          894
37:            3,349          919            1,270          1,160
38:            2,484          610            896            978
39:            1,599          374            505            720
40:            999            172            287            540
41:            467            89             106            272
42:            221            33             43             145
43:            85             7              12             66
44:            17             1              0              16
