LLulDDDDrruLUluurDDDrddlUlUUrDldRdrrruuLLLuurrDullddddrrruuLuulldddlldRRuuulDuruulDDrdddlluRdrUUUlDuuurDrrddLLddRUluUluurDrrddLddllluRdrruuruullldDuurrrddlLUluRddrddlUUddlluRdrruulUluurDldDrrddlUruruuLrddrddLruulldldlluRuRRllddrU
Moves: 229
Pushes: 57
States created total: 67,465
Unique visited total: 18,170
Reached duplicates total: 49,234
Created but not reached total: 61

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             1              1              0              0
2:             1              1              0              0
3:             0              0              0              0
4:             0              0              0              0
5:             1              1              0              0
6:             1              1              0              0
7:             1              1              0              0
8:             2              2              0              0
9:             1              1              0              0
10:            2              2              0              0
11:            2              2              0              0
12:            5              5              0              0
13:            6              5              1              0
14:            8              8              0              0
15:            14             11             3              0
16:            17             16             1              0
17:            21             17             4              0
18:            18             11             7              0
19:            34             22             12             0
20:            43             29             14             0
21:            44             28             16             0
22:            45             24             21             0
23:            58             35             23             0
24:            64             33             31             0
25:            65             31             34             0
26:            80             42             38             0
27:            68             41             27             0
28:            109            53             56             0
29:            98             53             45             0
30:            125            68             57             0
31:            123            66             57             0
32:            164            87             77             0
33:            184            92             92             0
34:            207            106            101            0
35:            214            102            112            0
36:            301            106            195            0
37:            294            113            181            0
38:            321            90             231            0
39:            321            107            214            0
40:            299            94             205            0
41:            317            103            214            0
42:            272            82             190            0
43:            309            94             215            0
44:            257            69             188            0
45:            326            100            226            0
46:            262            88             174            0
47:            368            132            236            0
48:            263            99             164            0
49:            358            136            222            0
50:            300            107            193            0
51:            397            152            245            0
52:            315            126            189            0
53:            456            177            279            0
54:            338            126            212            0
55:            556            191            365            0
56:            387            147            240            0
57:            609            177            432            0
58:            447            152            295            0
59:            598            176            422            0
60:            457            143            314            0
61:            601            192            409            0
62:            428            154            274            0
63:            622            166            456            0
64:            489            184            305            0
65:            590            182            408            0
66:            543            190            353            0
67:            628            170            458            0
68:            514            164            350            0
69:            630            182            448            0
70:            569            182            387            0
71:            653            179            474            0
72:            581            175            406            0
73:            647            172            475            0
74:            578            172            406            0
75:            620            185            435            0
76:            553            164            389            0
77:            621            180            441            0
78:            569            153            416            0
79:            583            143            440            0
80:            537            142            395            0
81:            507            124            383            0
82:            472            127            345            0
83:            489            120            369            0
84:            455            140            315            0
85:            504            123            381            0
86:            443            131            312            0
87:            476            113            363            0
88:            463            129            334            0
89:            412            106            306            0
90:            453            122            331            0
91:            435            124            311            0
92:            441            136            305            0
93:            432            133            299            0
94:            465            161            304            0
95:            477            152            325            0
96:            518            178            340            0
97:            526            160            366            0
98:            555            174            381            0
99:            542            165            377            0
100:           559            161            398            0
101:           588            179            409            0
102:           586            175            411            0
103:           632            177            455            0
104:           627            158            469            0
105:           630            151            479            0
106:           610            146            464            0
107:           567            132            435            0
108:           601            135            466            0
109:           578            139            439            0
110:           567            126            441            0
111:           542            134            408            0
112:           526            106            420            0
113:           503            111            392            0
114:           533            114            419            0
115:           481            130            351            0
116:           477            118            359            0
117:           470            118            352            0
118:           469            104            365            0
119:           508            144            364            0
120:           436            117            319            0
121:           531            148            383            0
122:           481            117            364            0
123:           523            139            384            0
124:           455            108            347            0
125:           589            167            422            0
126:           490            142            348            0
127:           595            184            411            0
128:           503            154            349            0
129:           670            181            489            0
130:           535            148            387            0
131:           677            174            503            0
132:           547            154            393            0
133:           650            153            497            0
134:           560            172            388            0
135:           659            155            504            0
136:           621            176            445            0
137:           747            154            593            0
138:           613            153            460            0
139:           724            136            588            0
140:           642            129            513            0
141:           672            105            567            0
142:           636            104            532            0
143:           610            90             520            0
144:           537            84             453            0
145:           498            69             429            0
146:           415            60             355            0
147:           405            55             350            0
148:           357            54             303            0
149:           363            53             310            0
