rDDrdLullddRUruuullDDlluRdrRddlUruLrdrruLuullDDRdrUllulldRRRddlUruLrdrruLdlluuurrDDrdLuuullddRluurrdDrddLUUUdlldRldRuululldRurDrddlUUUdrrrdLrdL
Moves: 143
Pushes: 40
States created total: 3,706
Unique visited total: 1,316
Reached duplicates total: 2,265
Created but not reached total: 125

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             0              0              0              0
2:             2              2              0              0
3:             2              2              0              0
4:             1              1              0              0
5:             0              0              0              0
6:             5              5              0              0
7:             4              4              0              0
8:             6              6              0              0
9:             4              4              0              0
10:            9              9              0              0
11:            12             10             2              0
12:            18             14             4              0
13:            14             12             2              0
14:            20             13             7              0
15:            23             17             6              0
16:            36             25             11             0
17:            35             21             14             0
18:            48             20             28             0
19:            48             24             24             0
20:            51             21             30             0
21:            73             34             39             0
22:            56             16             40             0
23:            72             21             51             0
24:            58             16             42             0
25:            72             17             55             0
26:            39             10             29             0
27:            55             10             45             0
28:            46             11             35             0
29:            56             8              48             0
30:            21             8              13             0
31:            35             12             23             0
32:            26             11             15             0
33:            33             10             23             0
34:            26             12             14             0
35:            25             13             12             0
36:            25             14             11             0
37:            40             24             16             0
38:            35             23             12             0
39:            47             30             17             0
40:            40             24             16             0
41:            71             37             34             0
42:            54             26             28             0
43:            65             22             43             0
44:            59             23             36             0
45:            66             21             45             0
46:            81             30             51             0
47:            74             23             51             0
48:            74             14             60             0
49:            52             16             36             0
50:            55             11             44             0
51:            51             9              42             0
52:            54             9              45             0
53:            33             4              29             0
54:            35             3              32             0
55:            28             7              21             0
56:            24             6              18             0
57:            19             4              15             0
58:            12             4              8              0
59:            15             2              13             0
60:            9              2              7              0
61:            14             4              10             0
62:            8              1              7              0
63:            9              0              9              0
64:            10             3              7              0
65:            11             4              7              0
66:            8              4              4              0
67:            7              5              2              0
68:            7              3              4              0
69:            12             7              5              0
70:            4              3              1              0
71:            14             10             4              0
72:            13             7              6              0
73:            23             14             9              0
74:            19             9              10             0
75:            23             13             10             0
76:            19             8              11             0
77:            27             10             17             0
78:            32             14             18             0
79:            28             7              21             0
80:            36             10             26             0
81:            26             4              22             0
82:            35             7              28             0
83:            26             6              20             0
84:            30             7              23             0
85:            11             0              11             0
86:            21             4              17             0
87:            16             3              13             0
88:            21             6              15             0
89:            11             2              9              0
90:            11             4              7              0
91:            10             1              9              0
92:            13             6              7              0
93:            8              4              4              0
94:            8              5              3              0
95:            13             4              9              0
96:            10             6              4              0
97:            14             5              9              0
98:            15             7              8              0
99:            12             4              8              0
100:           14             6              8              0
101:           13             7              6              0
102:           16             7              9              0
103:           23             8              15             0
104:           16             7              9              0
105:           16             9              7              0
106:           16             8              8              0
107:           27             11             16             0
108:           27             9              18             0
109:           23             10             13             0
110:           24             5              19             0
111:           24             11             13             0
112:           17             6              11             0
113:           23             10             13             0
114:           19             11             8              0
115:           27             8              19             0
116:           33             9              24             0
117:           32             8              24             0
118:           30             10             20             0
119:           26             8              18             0
