rDDDLUrdDrddLULURdddlUlldRurruulllDurrrddllUdrruulDlluRdrruuullDDldRddlUruuuurrdddddLruuuuullddRlddRluurUdlddrUrrdLdlUluuurrDulldddldRuuulDururrdDuuuuullDurrdddddLUruuuulldDuurrdddddldlUluRdrruuuuullddDDuuRUdlddRddlUruUddlluRdrrrdLullddlUrurrddLUluuurrDDLUluuurrDulldddrdddrUluuluuurrdDuulldddrddlldRuruullDRdrUdrruLdlluuuuurrddDuLUrddDLUlldRdrUruuullDDRUdlldRdrUrrdLullddlUrurrddLUluuurrDDLUdddrUruruLddlllldRuruullDRdrrruuLLDRllluRdddlUrurrddLUlldRuuulDrdrruuLrddlluR
Moves: 469
Pushes: 101
States created total: 4,908,673
Unique visited total: 804,845
Reached duplicates total: 4,103,688
Created but not reached total: 140

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             2              2              0              0
2:             4              3              1              0
3:             8              6              2              0
4:             14             9              5              0
5:             35             23             12             0
6:             93             49             44             0
7:             250            130            120            0
8:             714            344            370            0
9:             2,021          932            1,089          0
10:            5,533          2,385          3,148          0
11:            14,220         5,568          8,652          0
12:            33,291         11,588         21,703         0
13:            69,250         20,935         48,315         0
14:            125,302        32,198         93,104         0
15:            191,143        41,787         149,356        0
16:            245,238        46,437         198,801        0
17:            267,623        45,760         221,863        0
18:            262,007        42,538         219,469        0
19:            244,825        39,574         205,251        0
20:            231,920        37,948         193,972        0
21:            225,570        37,394         188,176        0
22:            224,137        37,370         186,767        0
23:            225,799        37,387         188,412        0
24:            227,904        37,177         190,727        0
25:            228,295        36,195         192,100        0
26:            222,311        34,061         188,250        0
27:            209,151        31,093         178,058        0
28:            190,774        27,856         162,918        0
29:            170,445        24,636         145,809        0
30:            150,112        21,502         128,610        0
31:            130,997        18,301         112,696        0
32:            111,668        15,184         96,484         0
33:            93,157         12,672         80,485         0
34:            78,667         10,994         67,673         0
35:            69,949         10,048         59,901         0
36:            65,254         9,511          55,743         0
37:            62,809         9,167          53,642         0
38:            60,999         8,739          52,260         0
39:            58,670         7,948          50,722         0
40:            53,583         6,716          46,867         0
41:            45,507         5,275          40,232         0
42:            35,799         3,861          31,938         0
43:            26,297         2,700          23,597         0
44:            18,381         1,889          16,492         0
45:            12,983         1,422          11,561         0
46:            10,124         1,249          8,875          0
47:            9,066          1,241          7,825          0
48:            9,067          1,340          7,727          0
49:            9,773          1,495          8,278          0
50:            10,997         1,686          9,311          0
51:            12,437         1,874          10,563         0
52:            13,729         1,972          11,757         0
53:            14,261         1,905          12,356         0
54:            13,566         1,682          11,884         0
55:            11,811         1,360          10,451         0
56:            9,407          1,021          8,386          0
57:            6,909          734            6,175          0
58:            4,928          557            4,371          0
59:            3,879          468            3,411          0
60:            3,331          438            2,893          0
61:            3,127          409            2,718          0
62:            2,956          379            2,577          0
63:            2,775          361            2,414          0
64:            2,672          364            2,308          0
65:            2,702          367            2,335          0
66:            2,801          350            2,451          0
67:            2,731          355            2,376          0
68:            2,845          392            2,453          0
69:            3,162          433            2,729          0
