uuuuLrddlDuruulDlllddRRRUdllluurrRuulDrdddllluurRllddrrruUdrrdLLuuluurDrDulldRddrddlUUUUlllddrRlluurrrdDrddlllUdrrruuluulllddRddrrruuruLdddllluuRRllluurrrDrDLuuluurDrDulldllddrddrrUdlluuluurrurrdDlUlllddrddrruUUruLddddlluuRlddrruUUrrdLulDllddrrrUdllluurruruuLrddldDrdLuuurDuuulDrddlllluurRRurDllllddrrrUdddLruullluurrRuulDrdddrruLdlllluurRurrDDrdLLLrddrU
Moves: 354
Pushes: 64
States created total: 28,787
Unique visited total: 8,037
Reached duplicates total: 20,698
Created but not reached total: 52

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             5              5              0              0
2:             20             12             8              0
3:             46             23             23             0
4:             70             32             38             0
5:             100            45             55             0
6:             143            66             77             0
7:             221            97             124            0
8:             359            143            216            0
9:             524            201            323            0
10:            750            270            480            0
11:            974            323            651            0
12:            1,205          371            834            0
13:            1,443          420            1,023          0
14:            1,697          449            1,248          0
15:            1,749          418            1,331          0
16:            1,538          348            1,190          0
17:            1,258          295            963            0
18:            1,061          247            814            0
19:            895            188            707            0
20:            623            124            499            0
21:            409            77             332            0
22:            252            48             204            0
23:            140            30             110            0
24:            92             26             66             0
25:            86             35             51             0
26:            103            42             61             0
27:            112            43             69             0
28:            103            39             64             0
29:            129            47             82             0
30:            155            62             93             0
31:            200            77             123            0
32:            229            95             134            0
33:            305            128            177            0
34:            425            170            255            0
35:            571            201            370            0
36:            706            220            486            0
37:            757            203            554            0
38:            672            153            519            0
39:            496            107            389            0
40:            374            92             282            0
41:            319            81             238            0
42:            302            81             221            0
43:            293            84             209            0
44:            314            98             216            0
45:            366            129            237            0
46:            491            174            317            0
47:            664            221            443            0
48:            825            251            574            0
49:            912            247            665            0
50:            881            211            670            0
51:            720            159            561            0
52:            526            111            415            0
53:            343            75             268            0
54:            250            53             197            0
55:            205            34             169            2
56:            144            19             117            8
57:            85             13             64             8
58:            57             10             43             4
59:            42             5              33             4
60:            19             2              13             4
61:            8              2              2              4
62:            11             2              1              8
63:            8              1              0              7
64:            4              1              0              3

########
###  ###
