No solution
States created total: 989
Unique visited total: 399
Reached duplicates total: 590
Created but not reached total: 0

Depth          Created        Unique         Duplicates     Unknown (not reached)
0:             1              1              0              0
1:             2              2              0              0
2:             7              6              1              0
3:             11             5              6              0
4:             14             7              7              0
5:             17             8              9              0
6:             21             13             8              0
7:             34             15             19             0
8:             38             18             20             0
9:             39             14             25             0
10:            38             18             20             0
11:            43             17             26             0
12:            42             16             26             0
13:            35             14             21             0
14:            39             17             22             0
15:            41             17             24             0
16:            45             24             21             0
17:            59             23             36             0
18:            61             23             38             0
19:            53             18             35             0
20:            45             20             25             0
21:            50             20             30             0
22:            48             17             31             0
23:            39             16             23             0
24:            44             19             25             0
25:            43             12             31             0
26:            33             9              24             0
27:            22             5              17             0
28:            13             3              10             0
29:            8              2              6              0
30:            4              0              4              0
